"label","x1","x2","x3","x4","x5","x6"
"c1",53.6628193278849,55.9676190179108,-8.42992222231138,88.4374652721427,12.1308252669486,47.4829784387422
"c1",81.5289687113669,56.7311185699986,12.2121072092831,89.6429365272832,1.24688312992386,48.1152791327735
"c1",62.7109564967954,58.6563152297494,25.245841039492,80.6703058245862,13.01113718998,48.2425406670486
"c1",44.6152981178844,54.9314638357492,34.5087603219996,81.0733860057997,19.3660400951429,47.6920534037897
"c1",74.5875720178979,50.4218146488088,32.8682200143561,80.9191566243963,7.19317926579304,48.4827298548159
"c1",64.784747415849,50.1993866356693,-21.1758849232028,79.2781209773795,19.1067987171259,48.1990237147737
"c1",45.2520674432975,64.0296217751312,-5.74208668603579,69.913793745789,-3.82897368413507,48.3802002789702
"c1",66.8538735121591,58.7371985837744,31.5063370303984,82.3241791114139,12.8746737353075,50.0007956653372
"c1",26.9204582900785,60.7290850476515,41.728813530159,95.8061832547598,29.0872253637364,47.1682595577087
"c1",46.4023304794848,52.4932706451434,16.9100794276861,84.1961133721034,9.62367709426678,48.0342781424588
"c1",65.5426773303146,49.6480744893336,55.8080480521613,81.0042831221655,11.1633123449103,49.1026327557663
"c1",56.9916971822828,56.8367490098881,33.6579587212855,90.045626173808,25.1527734702499,48.1568570192849
"c1",41.9682080356907,59.8178334203496,61.2462242010704,82.361161219734,-11.7945669967499,47.0328673908297
"c1",55.6748557138167,62.4983226896361,61.5067798147503,81.1763602601399,13.809059091256,49.5080461404825
"c1",48.6393714447977,58.2348574586938,42.726815573037,91.1306231217845,19.0320524635572,48.4876811116931
"c1",61.3514580268353,59.6204123136872,-6.37167527141099,79.4437542527765,2.46033305592035,49.517298798793
"c1",66.5312343248171,60.3344219404606,0.712697698396063,84.7228659810827,9.88733981787252,49.3792830484875
"c1",49.2236562130318,53.7305551857479,-15.8395720340828,91.741987631364,20.8243373085251,46.6365180458682
"c1",43.5376678697041,61.8298371673601,16.147527252906,83.9636809914916,24.0445159963214,50.2184970772521
"c1",54.307653818157,58.080644004854,13.1722962503092,76.3797797750774,13.2297977891356,46.8696892174761
"c1",39.6112723754351,55.3171704303232,-55.498319469937,99.2577899427363,13.6538722169694,47.7474268166109
"c1",25.1909460712062,60.7258604239196,42.0161410942994,80.3713220784598,16.184092352172,48.338164676334
"c1",81.7428654830001,52.8196421442818,23.1902033061656,87.9761103948617,10.6754336629545,49.4059453229316
"c1",47.5019084053961,60.3278080064298,35.2442616058357,93.795630106889,13.925810762603,46.2691455991511
"c1",82.9447636532383,55.9535793703961,67.3538543262929,87.7523293033601,7.94367117722546,48.1987815009564
"c1",84.757641060665,62.1945022155186,32.7872530079115,80.5943854633012,26.0768630885181,48.9663195433729
"c1",69.0253320656828,60.1951183224044,32.6853915875664,81.7057361018315,9.60754140595693,47.0369814469118
"c1",51.9705646089564,56.7798142583567,24.507374372486,84.7541221660671,5.07011538305944,49.4594238911197
"c1",31.4494946591697,54.2361402571961,6.43264653718498,87.0671737385265,27.3737371505066,47.216975257462
"c1",56.1049367682786,55.7610807074877,31.8223124666924,79.1706133991323,4.18705383534583,47.6416586149008
"c1",59.5071340562011,55.7824933073368,-6.45716767962777,83.8079078755336,-8.83942327857027,47.1295263726814
"c1",54.0227158085367,57.1025272731895,-9.64335477541227,94.9161836883014,9.52831364503976,48.8885387032894
"c1",11.794710259607,57.770681462899,2.04916270449216,81.1766699211065,7.27749728103231,47.3381518420708
"c1",24.0043844066602,60.4808329695844,29.5742978428792,92.6632536300095,23.402086889921,46.7870991499202
"c1",20.7284582727703,55.3907444579705,36.4391523724937,73.6059790864849,3.61052374840136,48.4097980920093
"c1",68.9681025770136,57.2264628589496,53.4977095965628,92.8365467374162,20.0589234946663,49.3029979332071
"c1",60.7220813233372,58.5153202822509,32.4865256361709,72.5219883465289,1.23266119714313,49.7407085209302
"c1",57.5064164913167,53.6032299624516,37.6115658631887,101.753215634119,10.7504051422356,47.2292186867013
"c1",30.1185538098879,56.4540533449374,8.05751936816499,100.691756129979,6.17195565806855,48.9934046118956
"c1",49.6375636707271,56.1175346053332,33.0138041722203,76.5299588272775,8.28846248398596,47.9648715401372
"c1",62.2281485376432,56.4492371362904,44.8355484409305,77.6102007383236,21.0560594820628,48.1735924142121
"c1",67.862742013622,54.5763383157563,22.6517104829498,93.009931851905,17.2810830495006,48.6802224254351
"c1",48.7810322198709,55.5155449292258,28.8416460746521,92.6702901834908,5.34444859343983,49.9506854021219
"c1",57.5151451769887,55.8829398906232,42.6204709069186,95.913140818237,24.5985125389274,48.7388091191517
"c1",73.3524037617717,53.5530371423716,13.1273098786371,99.8110771478859,11.516570112011,47.5849037858371
"c1",47.1912244995174,59.5740689362951,2.87463620980024,96.8010261508358,18.7526170611765,46.9970850399399
"c1",56.7522997342362,60.7588516585604,-1.6619774624148,82.2397441659399,10.6860503100757,48.4877776130854
"c1",69.7170745415155,59.7993837667857,19.3796085615562,92.471916598443,21.8863736055851,49.3274114781331
"c1",86.9445015662396,58.1089512359559,10.8439154159966,90.1336653454928,33.94129684692,45.9710868461816
"c1",58.6671428633808,58.4123595353952,30.2691319783468,92.2189432475885,16.9959811291624,47.587158637116
"c1",24.5494148894787,58.6054131969116,40.5539670985639,68.173886302714,-1.93499622944935,48.0389755026035
"c1",39.0772774289638,56.2428193515175,-1.66052593328713,99.2889752361056,19.1104676471489,47.9603814340489
"c1",48.48362269383,53.0551770341159,32.3705128024258,84.53712272611,14.9643086490476,50.5036322294915
"c1",44.3653169266361,61.620582794988,0.163223743771795,79.7588712338617,16.1025652340412,48.368803344235
"c1",43.1775540647969,55.7019353244664,52.3292722995249,82.0197651511286,19.2898932713242,49.2614218362949
"c1",45.3042404958873,61.621646205253,24.8845908170372,89.946599481499,16.0724863770975,50.7514042941591
"c1",98.8278378977296,59.8997369966823,27.3451223523153,75.3192118616634,-5.51973728025417,52.183055499376
"c1",58.9843187256431,53.6196764344501,57.6701021419495,82.7821130450709,-1.84877119089302,48.578231581554
"c1",84.2484299917527,57.7202823072355,41.6929783351228,95.3273285658039,33.750738823329,47.7473740800151
"c1",23.2715131051723,53.6135512336816,27.056950444215,94.7797808284635,34.2298310978333,48.3088242867753
"c1",57.3043118037265,60.2996142986267,52.012361858176,87.0033962012172,20.9124517227263,48.038717603255
"c1",43.9746568663075,57.6727264497503,46.2523144390413,100.828065810199,16.7847067138975,49.1083149754293
"c1",43.6488316462551,59.6428940333806,21.484870028595,86.0037623955401,10.7556228485441,47.9418825206366
"c1",54.61449951992,52.3625793312239,55.3249951841716,93.1633277996355,5.2862469267929,46.9586813346746
"c1",62.3843985038299,57.2295005677075,27.4578083001807,81.6911310565123,14.2361583821058,48.8436013427458
"c1",73.9951718721807,55.7451672285663,43.9126851543054,93.8487251084024,-9.23134325832318,46.3655538742528
"c1",33.1793027122128,57.7560276796471,27.0055259052942,74.0220370575406,8.47960824589931,47.5154091248992
"c1",26.4455358694308,54.1321042604479,15.0547250342061,92.2467425541807,2.70386662732871,48.23930046283
"c1",35.9989113202034,51.2210724683648,-4.97085596825382,88.1232523509411,10.5701345012628,47.9843432221589
"c1",39.5122223461519,55.0416644952273,25.707213225544,78.2600099143149,17.4150013449346,48.7989850133813
"c1",64.3528339874126,53.6514607736062,21.228868766132,80.780477111121,0.944490399412896,49.3404248348822
"c1",27.5006076823495,56.7948345089377,38.3148920331352,85.997340777109,3.16906466206591,50.9368367538994
"c1",72.2300886009953,57.6938235019095,8.03172238298831,87.3997925713757,21.5320619842475,47.5769782142157
"c1",53.2050266235208,55.8938747011044,6.33495279790375,76.6656247000049,20.0683734125804,46.732878753968
"c1",67.9164691774898,58.3621027764957,45.3936188353965,86.7486075065617,26.3619779885341,47.8908370101267
"c1",54.8066045665017,57.4959701732753,17.5422323670947,86.3112605590647,16.3080783527497,48.3756073449682
"c1",65.9404131964255,57.1266651156644,32.8685195195434,93.1824165630834,12.6170016211369,50.0461031037482
"c1",48.6281117711195,52.6333856389279,47.5109919121304,83.6442812170275,18.834619658646,50.3736291499748
"c1",58.1840386599122,51.4514358496611,58.1532425084122,78.7300908175931,11.1031871338192,48.395665006549
"c1",64.2099215602704,61.8807342713138,12.2732756863704,79.7065915862433,12.8971830174074,46.8630644104505
"c1",52.7164036782974,55.0838619793694,31.6299872136378,80.5894133937325,14.5358336267039,49.7544658971013
"c1",98.0860569603277,56.3254178914398,40.0635539999652,85.7823445536578,1.40832454621026,49.3651936809662
"c1",68.2434452682208,60.2216218578591,89.6783457801531,91.7069641864865,9.8881162531534,47.3890381220261
"c1",63.8317785061441,57.8825569345028,10.5577276271548,81.0603537336951,10.4943294131842,48.4511257140104
"c1",44.1896560178864,54.9472093932453,-13.0339479100531,102.70653636575,29.9399894714572,48.8110780127467
"c1",58.8437140197805,55.1025660387057,47.7727683605552,75.9944251403592,13.3472672575879,46.2171796885883
"c1",25.0605347694668,56.5223093907075,39.8155328729564,92.4463871294922,15.1448576630894,49.416719680997
"c1",50.4267815818982,62.4206951642642,23.0835677634746,79.8242025375003,24.4243039400869,47.8590189690196
"c1",58.6294670012554,57.8178220145484,74.8767349188348,96.995764348186,-8.65311246044227,49.7710163300674
"c1",94.640627697785,54.456707171013,-2.74447860576554,94.0894839375279,7.32192914191931,49.3392742976445
"c1",54.1729371043179,56.8938307929288,-17.3830045874458,89.8443113643239,15.5901816008772,49.9679176055301
"c1",77.7667256454081,53.1530003905771,41.805999979781,75.81507406422,8.31957202236744,50.0314412401501
"c1",51.4805591184751,53.3176710949106,31.8920765366346,87.7070668290868,13.1421333405881,48.5611903578757
"c1",72.5320202742865,53.7598855072211,32.7595583316184,86.5777831092748,32.1848922570078,49.7793884991397
"c1",64.5000559102957,54.667979914052,41.4796863854187,90.8345336176195,25.2064018902973,50.3711036485831
"c1",69.6094861813207,59.9755263578354,-1.11721387570917,81.683992751891,23.7196132182644,49.3247287331585
"c1",49.9965486733611,54.6526378450355,48.763331230295,75.8750141598581,-14.1165170294618,48.6318605864319
"c1",32.7638768642816,54.064571548717,7.02296523444974,90.1623670483721,12.2881131561173,46.862045822444
"c1",54.1908230534862,54.6856797834727,47.0193260439895,85.1720859424808,26.2323131885061,48.9938200548968
"c1",56.2801532185238,54.6926480803239,30.9633875445556,94.3525958082362,15.4629402221542,46.5486347142619
"c1",40.1930573764882,53.4288862211157,14.8012608165023,95.06181980168,7.97355228912436,48.6457827713759
"c1",69.9389226781778,60.374431171448,9.99050867117341,79.6069448729205,6.99723677562543,47.8002763113838
"c1",29.778220661598,57.3358932371534,26.5735532106018,84.2724887601221,13.0246328763594,48.2208301126648
"c1",32.0262985591719,57.5256931284554,-0.0280993200409654,72.0149350677884,7.00120195658451,49.2022391523316
"c1",37.8124432087717,58.633232240374,34.5303508544948,82.6058850084689,12.8692668062993,50.4032932878619
"c1",66.289107725045,60.5299026777841,14.859567185685,98.6263269957274,5.47133880178975,48.0834589598094
"c1",39.7524968600364,54.8112726432343,1.59983879342917,84.1512417778113,25.9338635739523,47.2649542949611
"c1",68.9612708954167,54.8666790091372,34.2595240687554,83.3577891873395,13.9511611440428,49.7466746177762
"c1",28.734350822262,58.148095668848,3.00047357148203,90.8634154193594,10.2166412195863,47.7730221176654
"c1",54.8706934496676,57.6348837274555,46.9840356298936,101.156834285284,25.6645387440504,49.3529988731882
"c1",52.1880946893249,55.6798451964085,-3.92399024627363,76.2714699009451,18.685355307824,49.243406565803
"c1",36.5395750036827,58.2747320032524,50.3744226773853,86.0962030720816,17.5972168034533,48.2567898124477
"c1",58.8156729757611,56.5437794644363,3.36116439089469,96.7728375723459,25.1210167006072,49.0030508039577
"c1",48.8441879991,56.8852118539918,69.9272190638434,79.0751851189888,10.7984061593644,46.7423088176364
"c1",42.9512782495496,57.665860351257,1.87839379276592,86.7971336546318,0.132032891524631,46.6646219677483
"c1",53.5008706175336,56.6232229993214,21.6738633989554,76.969906259122,8.52230988480082,48.6183987239234
"c1",46.3240365204778,57.6270679834919,58.510491089711,85.0374468417212,14.6106108994312,47.1285129297281
"c1",82.0578683233905,55.2233750483528,-14.4374619979269,79.6175908707915,23.0571530919154,49.1523888826073
"c1",39.2628188971295,53.2621759925951,5.37476213874027,74.3650986578016,24.5771039341604,46.6961430231644
"c1",45.2518595534984,52.5412565854738,51.7106929490903,92.7168021765924,23.7456171693673,49.2343302915418
"c1",47.1091926155763,57.9265393827239,25.827213719416,84.7810461938825,14.4734719145166,47.8555918177093
"c1",40.458693534126,59.1029323833066,45.2090298086856,99.5502235325625,15.1798201481515,47.2487490019442
"c1",48.4140884448209,56.2404646937953,54.0782032644031,83.7616553792182,15.180700211822,49.4611592492708
"c1",52.099776452243,55.082631453518,37.1255769271821,87.3649891315342,7.79071268374234,48.1394485062831
"c1",60.8664609481175,59.4385315798053,-9.03064009193186,89.3281636840672,5.59213271113488,48.3394796347082
"c1",44.2639364300555,57.4008515906274,44.0097600004933,87.2468466693692,16.3573778307503,47.2235835193994
"c1",71.6873501122257,59.5959009985002,4.84919578947913,94.9864675948974,8.69157194756751,49.164743823439
"c1",43.0742874519641,52.7753814217547,53.8468715505008,89.2185399734069,18.0957311397072,50.3619883797271
"c1",37.4250454054619,57.9533774210739,58.0464499520468,93.6268720839903,17.267533587462,48.2514212984434
"c1",65.556344447233,54.1219683983551,43.5837249947088,87.49803320607,4.4918386535893,47.5523579399429
"c1",52.7964213818402,59.9168717426675,107.079296384742,92.6281891165093,-9.20778924051813,49.8896254003083
"c1",69.1243190814749,57.2053157966821,9.49974578462083,93.760071220218,19.4201605581435,48.3648618602482
"c1",48.3094371490642,52.6048800119348,31.9892033898355,90.7686265850232,23.2400895996643,48.6164342630649
"c1",51.7689817796187,59.0579781819086,-10.4643363375494,79.4300734292644,4.43403978541772,47.7939979958136
"c1",58.8313320678908,49.8404591375991,19.6711336832833,91.7601713866862,12.5973135199345,46.3249968839162
"c1",28.9549786733384,55.4952405565008,56.6852482985265,82.0822045227266,4.49809890694607,46.8372736482893
"c1",25.9052825791384,53.2103298586397,-20.660070458185,92.4245427030929,21.2373952182873,48.3234449572007
"c1",70.5640923042004,55.8787324490895,48.1843875499471,88.9122868547126,22.0070277900474,49.6522462697771
"c1",62.5740050862162,59.29465371947,17.0830069748989,70.6595365418798,10.6072138682244,48.9835457680797
"c1",37.8891409685296,56.525802068015,42.9567065316846,87.7578939339824,8.87239890468926,48.8651568326979
"c1",54.7462717191934,54.9660419262497,30.5892017395117,74.3444272429908,6.27201332790195,48.7080977687393
"c2",105.02239929334,79.9692278179009,-30.5776503456113,78.1009331109738,37.6423558153554,91.6992794060464
"c2",105.111154001996,82.5167108383762,-5.46125301644008,103.407627728766,-26.5393844368881,90.7962093445741
"c2",92.382705489554,99.7955376430162,5.96023071742192,57.841459621338,15.4439101539452,92.5758892390672
"c2",76.0194439496452,73.3311733052622,9.10312962196475,58.8530813727181,-26.9426289087076,104.383030209782
"c2",57.8110109793552,65.5282453602914,-15.8398356074944,90.8844984985133,-25.4714674425288,106.826521562406
"c2",94.3440014788041,72.40058585978,6.3157111366641,89.3361515307198,-9.01498628751289,95.5741092969155
"c2",102.593159671899,79.3905353724396,9.35779389633124,76.6585511407796,17.4316851999453,87.3854199988322
"c2",84.8008482881213,64.955889309184,19.3484754953481,86.198271093064,-5.72905272500526,81.5019640771392
"c2",92.6620659544621,59.2558060520427,-21.569665606511,73.8140268885645,8.95558299086574,84.0482006565477
"c2",121.390509434195,59.6853522521741,4.03896446543029,76.8377927250337,9.76708441676281,94.4838911304587
"c2",106.960796401932,87.9890280087017,3.06443574947294,97.6812262177015,-27.2803463825774,99.2850091998363
"c2",69.2328924367625,66.9054002277138,3.98104048649583,74.7383204249605,25.1723131607709,82.5930448824048
"c2",104.492103969591,66.3045741717596,25.1329322563616,54.6910737123295,23.646926993247,94.5917307136075
"c2",81.1278900233143,77.6090371428328,1.44991646319295,81.156104203724,-29.3842471966992,75.7336831029686
"c2",89.3531225850714,79.0792026326192,-16.9382473106542,47.9748101559294,22.1893859165934,106.957565064595
"c2",100.009330300659,68.141265794047,5.58587236201349,68.2420395196668,-4.53689632661181,94.8140258258426
"c2",83.5106313353988,59.4862085667362,-2.86342164396266,71.2007315558829,-49.1349051934638,110.512411904368
"c2",64.5017882131039,73.2368782777378,14.7367817723099,74.832889040456,-2.8020349101713,102.038481656462
"c2",94.8386493304268,48.2756649771881,-9.42435622232376,82.0534892635494,-11.7673826046996,85.0292267069105
"c2",85.6584446258128,56.476295841151,4.34123776788342,83.9929365494759,10.8877778272569,95.7748696767096
"c2",116.484192331336,62.3563885777176,16.0096102564802,71.7824891194418,-29.032441770531,84.8125309328454
"c2",70.7078706796594,68.5144154333511,18.1332642542102,75.8279304640375,22.7560590338366,91.3476897972689
"c2",86.5042406787849,72.0729719853785,21.7613227456765,85.1207103296927,3.15356677992067,94.1806179024788
"c2",80.1145980794083,69.1466001981424,6.84843529475481,108.984319697376,12.8129309408495,99.2073558152767
"c2",99.6622938630659,78.2259637031488,-10.0681168988407,86.4764157415752,8.80836120045924,99.7591417351276
"c2",89.6480019504581,78.1121636771445,-28.2246267392055,83.6111657966958,3.94647214862427,98.4788861922704
"c2",79.633626892495,46.9829503318785,0.871155509747773,57.5840248750901,-6.16541845124566,83.519146680464
"c2",105.213817264822,74.8055227295447,7.05839539659156,44.7792008674216,26.7610199438323,98.5759488714398
"c2",86.5348918533815,60.747420625583,1.37579278103637,82.3740964316777,16.730645065503,83.1547681772744
"c2",80.3891792573888,61.4945722742511,18.9329762704093,61.8362072022651,5.36328214196903,83.0495926876626
"c2",62.2658243712374,84.2888186609094,-7.09839346585102,95.2097932116111,6.35300755996317,84.6891887157254
"c2",71.9999650355969,62.585177890774,26.7073536128997,76.553160100519,-0.558265817484967,101.679121120841
"c2",81.9913614076118,67.610212765297,17.0242445628748,85.3959396580323,10.7206869472022,103.292964561359
"c2",90.6635025405995,51.1989058741602,5.34263136053909,72.3074590273704,9.54267924389823,90.9233239908554
"c2",77.9338640849678,62.3694191734878,-38.3779768963119,73.2485477183888,14.9636928203603,78.3553522897476
"c2",69.0931493088535,70.0348553779226,7.83702400684178,93.3310807281439,35.758729965296,94.6519016030972
"c2",101.801242488468,68.4449155890696,-0.159600225389091,79.5181267831313,19.0423122041743,79.2891880534066
"c2",94.6940804345652,88.8324180858962,33.8223771988078,80.2456700391482,15.7174445151316,107.899152870481
"c2",79.4114431504901,80.9227333575358,-19.7880806112183,59.2965015830597,-13.4114728391555,93.0180576495679
"c2",81.5731774702782,80.5781051833815,1.69618437580547,81.2288267865733,-13.3917726890605,90.1596408660677
"c2",83.3314369902489,84.3729724123461,-2.49899719864148,56.4175963679747,2.14276942780012,93.7112611247842
"c2",96.2854418386244,48.5845799924395,-14.6641357453588,78.9809995058593,41.8788511309678,81.4551918720754
"c2",123.248467575931,78.7410058140637,-9.85438219957491,83.7352059972088,-13.4248377780206,79.0886181345008
"c2",96.9335011498226,88.3016897351981,13.1236459615285,44.6522876132829,10.366653315418,74.65501456452
"c2",81.879840117731,76.854211690662,-4.37330569426803,74.8050621470868,13.0104352120192,95.4134750560817
"c2",106.923174311697,58.1995177429949,25.6659376754125,91.2629285973804,-14.4700556654539,99.5597614799775
"c2",80.5118686318793,66.8816468719006,-15.7233866885615,77.7596231499023,16.4541447923434,67.8424167980361
"c2",89.9794090970967,81.1257255933156,17.6360334102573,80.8063725511433,11.422330055839,92.1431785729438
"c2",102.923097175874,51.2686015416627,19.3724796008833,73.1543249800052,-2.0816063810051,102.839035796257
"c2",91.784968040346,65.5858100679712,10.4028500421909,75.724361514341,3.70602794054353,102.149867154496
"c2",66.2777222994709,51.2714306044908,-3.52570597119533,84.8261272576829,-26.1773894143127,92.5544096365558
"c2",114.292873603159,86.1932905467314,0.400591687736712,104.314323168904,31.8815809645108,91.755971836573
"c2",39.3843002282472,46.0412180486837,22.2861866621976,89.4910038464325,52.6232059173222,79.551853255884
"c2",121.935407083943,73.2518086864557,24.0259577529253,76.0280396721179,19.7966250251663,91.6317005350169
"c2",80.5534880071717,57.6937510177407,5.27642925216512,65.3411739392713,32.2587132713791,89.1754678311388
"c2",95.2583887128352,64.0656355733912,-23.4835694422985,106.949241421485,13.7425551240756,91.9139639600865
"c2",93.159274705796,71.0289249906774,-17.2539494214723,101.71103234508,-2.27499550102256,92.3183459942494
"c2",84.317688595079,64.1783737539093,-37.9682441091222,92.2202313936729,9.90918817954755,86.9996191093929
"c2",99.3331357578078,77.016871705876,-11.068227458053,76.9250086543534,-5.03735121969289,97.7472154105318
"c2",71.345183952964,84.5948035050458,-10.0901603505016,75.4947140174648,-14.5229361439918,67.2600769840078
"c2",91.651895882427,84.1954522554927,26.5089662166859,73.5182768796244,-14.2642015754734,106.946585018312
"c2",113.869857936873,53.3147429436667,5.23884275394198,53.3012792849825,-23.2824607864102,88.6558385185333
"c2",107.413841159646,71.4453970229808,20.184174745853,81.8571495753189,-36.3736568722072,84.6621723118227
"c2",93.6562050785355,90.2494511610088,-1.57266146827216,41.6227510918602,-23.3706126362374,92.2947600768295
"c2",94.2637212526141,70.1831157779888,22.0497346988448,86.3440561879843,-17.5516929060094,94.5970977771791
"c2",65.3357795211848,78.7650211164119,19.7494541582071,75.9383373550704,-2.34313530305804,90.40441304275
"c2",98.714602119729,81.9558527352949,-5.50459487753251,52.5516361626115,2.39717933963345,85.1278264031806
"c2",69.5834242068747,69.5728335386178,-13.9221765925336,87.9351210750968,11.8346147083014,102.268755532681
"c2",117.117120555914,81.6777766337823,13.5046982712423,100.469047333709,5.77176759741901,102.450996403359
"c2",115.111964243935,77.6556244643451,15.0312748393981,74.566106134831,22.4657758767177,90.3969117461961
