character,universe,property_name,value
balam,prime_earth,identity,public_identity
balam,prime_earth,citizenship,hellion
balam,prime_earth,gender,male
balam,prime_earth,hair,black
balam,prime_earth,universe,prime_earth
bane,prime_earth,real_name,unknown
bane,prime_earth,main_alias,bane
bane,prime_earth,other_aliases,batman
bane,prime_earth,relatives,edmund_dorrance_father_unnamed_mother_deceased_vengeance_daughter
bane,prime_earth,affiliation,formerly_league_of_assassins_secret_society_of_super_villains
bane,prime_earth,base_of_operations,formerly_gotham_city_pe_a_dura
bane,prime_earth,alignment,bad
bane,prime_earth,identity,secret_identity
bane,prime_earth,citizenship,santa_priscan
bane,prime_earth,marital_status,single
bane,prime_earth,occupation,professional_criminal
bane,prime_earth,gender,male
bane,prime_earth,height,NA
bane,prime_earth,weight,lbs_kg_lbs_kg_with_venom
bane,prime_earth,eyes,brown
bane,prime_earth,hair,bald
bane,prime_earth,universe,prime_earth
bane,prime_earth,creators,dennis_o_neil_chuck_dixon_graham_nolan
bar_torr,prime_earth,real_name,bar_torr
bar_torr,prime_earth,main_alias,kid_flash
bar_torr,prime_earth,other_aliases,bart_allen
bar_torr,prime_earth,relatives,shira_torr_sister_unnamed_parents_deceased
bar_torr,prime_earth,affiliation,the_elite_formerly_flash_family_teen_titans
bar_torr,prime_earth,base_of_operations,new_york_city
bar_torr,prime_earth,alignment,good
bar_torr,prime_earth,identity,secret_identity
bar_torr,prime_earth,race,altrosian
bar_torr,prime_earth,citizenship,american
bar_torr,prime_earth,marital_status,single
bar_torr,prime_earth,gender,male
bar_torr,prime_earth,eyes,green
bar_torr,prime_earth,hair,brown
bar_torr,prime_earth,universe,prime_earth
bar_torr,prime_earth,creators,scott_lobdell_brett_booth
bart_allen,prime_earth,real_name,bartholomew_henry_bart_allen_ii
bart_allen,prime_earth,main_alias,impulse
bart_allen,prime_earth,other_aliases,kid_flash_flash
bart_allen,prime_earth,relatives,barry_allen_grandfather_iris_west_grandmother_wally_west_first_cousin_once_removed_wallace_west_first_cousin_once_removed_meloni_thawne_mother_don_allen_father_deceased_dawn_allen_aunt_jenni_ognats_cousin_thaddeus_thawne_clone_see_allen_family_for_extended_family_line
bart_allen,prime_earth,affiliation,flash_family_young_justice_formerly_teen_titans
bart_allen,prime_earth,alignment,good
bart_allen,prime_earth,identity,secret_identity
bart_allen,prime_earth,citizenship,american
bart_allen,prime_earth,marital_status,single
bart_allen,prime_earth,occupation,adventurer
bart_allen,prime_earth,gender,male
bart_allen,prime_earth,eyes,yellow
bart_allen,prime_earth,hair,auburn
bart_allen,prime_earth,universe,prime_earth
bart_allen,prime_earth,creators,mark_waid_mike_wieringo
benjamin_orchard,prime_earth,real_name,benjamin_orchard
benjamin_orchard,prime_earth,other_aliases,talon
benjamin_orchard,prime_earth,relatives,r_h_orchard_father_deceased
benjamin_orchard,prime_earth,affiliation,court_of_owls_formerly_haly_s_circus
benjamin_orchard,prime_earth,base_of_operations,the_orchard_hotel
benjamin_orchard,prime_earth,alignment,neutral
benjamin_orchard,prime_earth,identity,secret_identity
benjamin_orchard,prime_earth,citizenship,american
benjamin_orchard,prime_earth,marital_status,single
benjamin_orchard,prime_earth,occupation,assassin_guardian
benjamin_orchard,prime_earth,gender,male
benjamin_orchard,prime_earth,eyes,brown
benjamin_orchard,prime_earth,hair,black
benjamin_orchard,prime_earth,universe,prime_earth
benjamin_orchard,prime_earth,creators,james_tynion_iv_scott_snyder_juan_jos_ryp
bertok_raaf,prime_earth,real_name,bertok_raaf
bertok_raaf,prime_earth,other_aliases,marquis_of_madness_jack_the_ripper_lizzie_borden_the_bone_collector_phantom_killer_beth
bertok_raaf,prime_earth,relatives,trigon_uncle_deceased_raven_cousin
bertok_raaf,prime_earth,affiliation,hell
bertok_raaf,prime_earth,base_of_operations,formerly_azarath_church_of_blood
bertok_raaf,prime_earth,alignment,bad
bertok_raaf,prime_earth,identity,secret_identity
bertok_raaf,prime_earth,race,demons
bertok_raaf,prime_earth,citizenship,hellion
bertok_raaf,prime_earth,occupation,serial_killer
bertok_raaf,prime_earth,gender,female
bertok_raaf,prime_earth,eyes,white
bertok_raaf,prime_earth,hair,no_hair
bertok_raaf,prime_earth,universe,prime_earth
bertok_raaf,prime_earth,creators,amanda_deibert_daniel_sampere
bleez,prime_earth,real_name,bleez
bleez,prime_earth,other_aliases,red_lantern
bleez,prime_earth,relatives,recco_father_deceased_bluuz_mother_deceased_yiiqi_great_grandfather_deceased
bleez,prime_earth,affiliation,red_lantern_corps_formerly_new_guardians
bleez,prime_earth,base_of_operations,ysmault
bleez,prime_earth,alignment,neutral
bleez,prime_earth,identity,public_identity
bleez,prime_earth,race,havanian
bleez,prime_earth,marital_status,single
bleez,prime_earth,occupation,red_lantern
bleez,prime_earth,gender,female
bleez,prime_earth,eyes,yellow
bleez,prime_earth,hair,black
bleez,prime_earth,skin,blue
bleez,prime_earth,universe,prime_earth
bleez,prime_earth,creators,geoff_johns_shane_davis
bonny_hoffman,prime_earth,real_name,bonny_hoffman
bonny_hoffman,prime_earth,affiliation,body_doubles
bonny_hoffman,prime_earth,citizenship,american
bonny_hoffman,prime_earth,marital_status,single
bonny_hoffman,prime_earth,gender,female
bonny_hoffman,prime_earth,eyes,blue
bonny_hoffman,prime_earth,hair,blond
bonny_hoffman,prime_earth,universe,prime_earth
bonny_hoffman,prime_earth,creators,andy_lanning_dan_abnett_jackson_guice
calvin_rose,prime_earth,real_name,calvin_rose
calvin_rose,prime_earth,main_alias,talon
calvin_rose,prime_earth,other_aliases,gothamite_pablo_luciano
calvin_rose,prime_earth,affiliation,batman_incorporated_formerly_haly_s_circus_court_of_owls
calvin_rose,prime_earth,base_of_operations,gotham_city
calvin_rose,prime_earth,alignment,good
calvin_rose,prime_earth,identity,secret_identity
calvin_rose,prime_earth,citizenship,american
calvin_rose,prime_earth,marital_status,single
calvin_rose,prime_earth,occupation,adventurer_formerly_talon_circus_performer
calvin_rose,prime_earth,gender,male
calvin_rose,prime_earth,height,NA
calvin_rose,prime_earth,weight,lbs_kg
calvin_rose,prime_earth,eyes,brown
calvin_rose,prime_earth,hair,brown
calvin_rose,prime_earth,universe,prime_earth
calvin_rose,prime_earth,creators,james_tynion_iv_scott_snyder_guillem_march
carmen_leno,prime_earth,real_name,carmen_leno
carmen_leno,prime_earth,affiliation,body_doubles
carmen_leno,prime_earth,citizenship,american
carmen_leno,prime_earth,marital_status,single
carmen_leno,prime_earth,gender,female
carmen_leno,prime_earth,eyes,brown
carmen_leno,prime_earth,hair,black
carmen_leno,prime_earth,universe,prime_earth
carmen_leno,prime_earth,creators,andy_lanning_dan_abnett_jackson_guice
carter_hall,prime_earth,real_name,carter_hall
carter_hall,prime_earth,main_alias,hawkman
carter_hall,prime_earth,other_aliases,ktar_deathbringer_khufu_maat_khat_tar_catar_ol_katarthul_katar_hol_silent_knight_nighthawk_the_birdman_gold_hawk_avion_dragon_of_barbatos_sky_tyrant
carter_hall,prime_earth,relatives,shayera_hol_wife
carter_hall,prime_earth,affiliation,guild_of_detection_justice_league_formerly_council_of_immortals_barbatos_justice_society_of_america
carter_hall,prime_earth,base_of_operations,mobile_formerly_blackhawk_island_dark_multiverse
carter_hall,prime_earth,alignment,good
carter_hall,prime_earth,identity,secret_identity
carter_hall,prime_earth,race,human
carter_hall,prime_earth,citizenship,american
carter_hall,prime_earth,marital_status,married
carter_hall,prime_earth,occupation,archaeologist_adventurer
carter_hall,prime_earth,gender,male
carter_hall,prime_earth,height,NA
carter_hall,prime_earth,weight,lbs_kg
carter_hall,prime_earth,eyes,amber
carter_hall,prime_earth,hair,brown
carter_hall,prime_earth,universe,prime_earth
carter_hall,prime_earth,creators,gardner_fox_dennis_neville
cassandra_sandsmark,prime_earth,real_name,cassandra_cassie_sandsmark
cassandra_sandsmark,prime_earth,main_alias,wonder_girl
cassandra_sandsmark,prime_earth,relatives,helena_sandsmark_mother_lennox_father_deceased_zeus_grandfather_wonder_woman_aunt_jason_uncle_ares_uncle_first_born_uncle_milan_uncle_zeke_uncle_siracca_aunt_hercules_uncle_deceased_see_gods_of_olympus_for_more
cassandra_sandsmark,prime_earth,affiliation,young_justice_formerly_teen_titans_the_elite
cassandra_sandsmark,prime_earth,base_of_operations,new_york_city
cassandra_sandsmark,prime_earth,alignment,good
cassandra_sandsmark,prime_earth,identity,secret_identity
cassandra_sandsmark,prime_earth,race,demigod
cassandra_sandsmark,prime_earth,citizenship,american
cassandra_sandsmark,prime_earth,marital_status,single
cassandra_sandsmark,prime_earth,occupation,adventurer
cassandra_sandsmark,prime_earth,gender,female
cassandra_sandsmark,prime_earth,height,NA
cassandra_sandsmark,prime_earth,weight,lbs_kg
cassandra_sandsmark,prime_earth,eyes,blue
cassandra_sandsmark,prime_earth,hair,blond
cassandra_sandsmark,prime_earth,universe,prime_earth
cassandra_sandsmark,prime_earth,creators,john_byrne
caveman_flash,prime_earth,real_name,unknown
caveman_flash,prime_earth,main_alias,caveman_flash
caveman_flash,prime_earth,base_of_operations,prehistoric_era
caveman_flash,prime_earth,alignment,neutral
caveman_flash,prime_earth,gender,male
caveman_flash,prime_earth,universe,prime_earth
caveman_flash,prime_earth,creators,jeremy_adams_brandon_peterson
composite_swamp_thing,prime_earth,real_name,none
composite_swamp_thing,prime_earth,main_alias,swamp_thing
composite_swamp_thing,prime_earth,other_aliases,alec_holland
composite_swamp_thing,prime_earth,affiliation,formerly_justice_league_dark
composite_swamp_thing,prime_earth,base_of_operations,the_green
composite_swamp_thing,prime_earth,alignment,good
composite_swamp_thing,prime_earth,identity,secret_identity
composite_swamp_thing,prime_earth,citizenship,american
composite_swamp_thing,prime_earth,marital_status,single
composite_swamp_thing,prime_earth,occupation,adventurer
composite_swamp_thing,prime_earth,gender,male
composite_swamp_thing,prime_earth,height,variable
composite_swamp_thing,prime_earth,weight,variable
composite_swamp_thing,prime_earth,eyes,red
composite_swamp_thing,prime_earth,hair,no_hair
composite_swamp_thing,prime_earth,universe,prime_earth
composite_swamp_thing,prime_earth,creators,james_tynion_iv_ram_v
condor,prime_earth,real_name,unknown
condor,prime_earth,main_alias,condor
condor,prime_earth,alignment,bad
condor,prime_earth,identity,secret_identity
condor,prime_earth,citizenship,british
condor,prime_earth,marital_status,single
condor,prime_earth,gender,male
condor,prime_earth,eyes,hazel
condor,prime_earth,hair,bald
condor,prime_earth,universe,prime_earth
condor,prime_earth,creators,sterling_gates_rob_liefeld
corum_rath,prime_earth,real_name,corum_rath
corum_rath,prime_earth,other_aliases,king_rath
corum_rath,prime_earth,relatives,callun_rath_father_deceased
corum_rath,prime_earth,affiliation,atlantis_deluge_abyssal_dark
corum_rath,prime_earth,base_of_operations,atlantis
corum_rath,prime_earth,alignment,bad
corum_rath,prime_earth,identity,public_identity
corum_rath,prime_earth,race,atlantean
corum_rath,prime_earth,citizenship,atlantean
corum_rath,prime_earth,marital_status,single
corum_rath,prime_earth,occupation,mass_muderer_terrorist_former_dictator
corum_rath,prime_earth,gender,male
corum_rath,prime_earth,eyes,blue
corum_rath,prime_earth,hair,brown
corum_rath,prime_earth,universe,prime_earth
corum_rath,prime_earth,creators,dan_abnett_brad_walker
daniel_cassidy,prime_earth,real_name,daniel_cassidy
daniel_cassidy,prime_earth,main_alias,blue_devil
daniel_cassidy,prime_earth,relatives,liam_cassidy_grandfather_deceased
daniel_cassidy,prime_earth,affiliation,formerly_justice_league
daniel_cassidy,prime_earth,base_of_operations,los_angeles_california
daniel_cassidy,prime_earth,alignment,good
daniel_cassidy,prime_earth,identity,secret_identity
daniel_cassidy,prime_earth,citizenship,american
daniel_cassidy,prime_earth,marital_status,single
daniel_cassidy,prime_earth,gender,male
daniel_cassidy,prime_earth,height,NA
daniel_cassidy,prime_earth,weight,lbs_kg
daniel_cassidy,prime_earth,eyes,red
daniel_cassidy,prime_earth,hair,bald
daniel_cassidy,prime_earth,skin,blue
daniel_cassidy,prime_earth,universe,prime_earth
daniel_cassidy,prime_earth,creators,dan_mishkin_gary_cohn_paris_cullins
david_isherwood,prime_earth,real_name,david_isherwood
david_isherwood,prime_earth,main_alias,doctor_ikon
david_isherwood,prime_earth,other_aliases,deathstroke
david_isherwood,prime_earth,affiliation,formerly_deathstroke
david_isherwood,prime_earth,base_of_operations,windsor_ontario_canada
david_isherwood,prime_earth,alignment,neutral
david_isherwood,prime_earth,identity,secret_identity
david_isherwood,prime_earth,citizenship,canadian
david_isherwood,prime_earth,marital_status,single
david_isherwood,prime_earth,gender,male
david_isherwood,prime_earth,eyes,blue_red
david_isherwood,prime_earth,hair,black_grey
david_isherwood,prime_earth,skin,grey
david_isherwood,prime_earth,universe,prime_earth
david_isherwood,prime_earth,creators,christopher_priest_carlo_pagulayan_jason_paz
dawn_allen,prime_earth,real_name,dawn_allen
dawn_allen,prime_earth,relatives,barry_allen_father_iris_west_mother_don_allen_twin_brother_deceased_jenni_ognats_daughter_bart_allen_nephew
dawn_allen,prime_earth,affiliation,formerly_legion_of_zoom
dawn_allen,prime_earth,alignment,neutral
dawn_allen,prime_earth,gender,female
dawn_allen,prime_earth,hair,red
dawn_allen,prime_earth,universe,prime_earth
dawn_allen,prime_earth,creators,jim_shooter_win_mortimer
deborah_dancer,prime_earth,real_name,deborah_dancer
deborah_dancer,prime_earth,main_alias,deborah_dancer
deborah_dancer,prime_earth,base_of_operations,maine
deborah_dancer,prime_earth,alignment,good
deborah_dancer,prime_earth,identity,public_identity
deborah_dancer,prime_earth,citizenship,american
deborah_dancer,prime_earth,marital_status,single
deborah_dancer,prime_earth,gender,female
deborah_dancer,prime_earth,eyes,green
deborah_dancer,prime_earth,hair,red
deborah_dancer,prime_earth,universe,prime_earth
deborah_dancer,prime_earth,creators,joshua_hale_fialkov_andrea_sorrentino
derek_james,prime_earth,real_name,derek_james
derek_james,prime_earth,main_alias,sideways
derek_james,prime_earth,relatives,rocio_ramos_biological_mother_david_flynn_adoptive_father_helen_flynn_adoptive_mother_deceased
derek_james,prime_earth,affiliation,young_justice_tempus_fuginaut_mentor_ally_of_seven_soldiers_of_victory
derek_james,prime_earth,alignment,good
derek_james,prime_earth,identity,secret_identity
derek_james,prime_earth,citizenship,american
derek_james,prime_earth,marital_status,single
derek_james,prime_earth,occupation,student_vigilante_adventurer
derek_james,prime_earth,gender,male
derek_james,prime_earth,height,NA
derek_james,prime_earth,eyes,brown
derek_james,prime_earth,hair,brown
derek_james,prime_earth,universe,prime_earth
derek_james,prime_earth,creators,dan_didio_kenneth_rocafort
don_allen,prime_earth,real_name,don_allen
don_allen,prime_earth,relatives,barry_allen_father_iris_west_mother_dawn_allen_twin_sister_bart_allen_son_jenni_ognats_niece
don_allen,prime_earth,affiliation,formerly_legion_of_zoom
don_allen,prime_earth,alignment,neutral
don_allen,prime_earth,gender,male
don_allen,prime_earth,hair,red
don_allen,prime_earth,universe,prime_earth
don_allen,prime_earth,creators,jim_shooter_win_mortimer
eddie_bloodlines,prime_earth,real_name,eddie
eddie_bloodlines,prime_earth,main_alias,loose_cannon
eddie_bloodlines,prime_earth,base_of_operations,pine_ridge
eddie_bloodlines,prime_earth,alignment,good
eddie_bloodlines,prime_earth,identity,secret_identity
eddie_bloodlines,prime_earth,citizenship,american
eddie_bloodlines,prime_earth,marital_status,single
eddie_bloodlines,prime_earth,occupation,adventurer_former_student
eddie_bloodlines,prime_earth,gender,male
eddie_bloodlines,prime_earth,eyes,blue
eddie_bloodlines,prime_earth,hair,blond
eddie_bloodlines,prime_earth,skin,blue
eddie_bloodlines,prime_earth,universe,prime_earth
eddie_bloodlines,prime_earth,creators,jeph_loeb_lee_moder
edward_clariss,prime_earth,real_name,edward_clariss
edward_clariss,prime_earth,main_alias,rival
edward_clariss,prime_earth,alignment,bad
edward_clariss,prime_earth,identity,secret_identity
edward_clariss,prime_earth,citizenship,american
edward_clariss,prime_earth,marital_status,single
edward_clariss,prime_earth,gender,male
edward_clariss,prime_earth,hair,white
edward_clariss,prime_earth,universe,prime_earth
edward_clariss,prime_earth,creators,john_broome_joe_kubert
ephraim_newhouse,prime_earth,real_name,ephraim_newhouse
ephraim_newhouse,prime_earth,main_alias,talon
ephraim_newhouse,prime_earth,affiliation,court_of_owls
ephraim_newhouse,prime_earth,base_of_operations,gotham_city
ephraim_newhouse,prime_earth,alignment,bad
ephraim_newhouse,prime_earth,identity,secret_identity
ephraim_newhouse,prime_earth,citizenship,english
ephraim_newhouse,prime_earth,marital_status,single
ephraim_newhouse,prime_earth,occupation,talon
ephraim_newhouse,prime_earth,gender,male
ephraim_newhouse,prime_earth,eyes,hazel
ephraim_newhouse,prime_earth,hair,black
ephraim_newhouse,prime_earth,skin,white
ephraim_newhouse,prime_earth,universe,prime_earth
ephraim_newhouse,prime_earth,creators,judd_winick_guillem_march
ethan_avery,prime_earth,real_name,elvis_ethan_avery
ethan_avery,prime_earth,main_alias,damage
ethan_avery,prime_earth,other_aliases,dave_everest_mark_coffey
ethan_avery,prime_earth,relatives,dale_avery_father_helen_avery_mother
ethan_avery,prime_earth,affiliation,none_formerly_united_states_army
ethan_avery,prime_earth,base_of_operations,mobile_formerly_atlanta_the_burrow
ethan_avery,prime_earth,alignment,good
ethan_avery,prime_earth,identity,secret_identity
ethan_avery,prime_earth,citizenship,american
ethan_avery,prime_earth,marital_status,single
ethan_avery,prime_earth,occupation,adventurer_formerly_soldier
ethan_avery,prime_earth,gender,male
ethan_avery,prime_earth,eyes,brown_as_ethan_yellow_as_damage
ethan_avery,prime_earth,hair,black
ethan_avery,prime_earth,universe,prime_earth
ethan_avery,prime_earth,creators,robert_venditti_tony_s_daniel
etrigan,prime_earth,real_name,etrigan
etrigan,prime_earth,other_aliases,jason_blood_the_demon_yellow_lantern
etrigan,prime_earth,relatives,trigon_grandfather_deceased_belial_father_deceased_ruskoff_uncle_suge_uncle_raven_aunt_merlin_half_brother
etrigan,prime_earth,affiliation,demon_knights_justice_league_dark_formerly_sinestro_corps_stormwatch_justice_league_team_wonder_justice_league_united
etrigan,prime_earth,base_of_operations,hell_death_valley_formerly_camelot
etrigan,prime_earth,alignment,neutral
etrigan,prime_earth,identity,public_identity
etrigan,prime_earth,race,demons
etrigan,prime_earth,citizenship,hellion
etrigan,prime_earth,marital_status,single
etrigan,prime_earth,occupation,adventurer
etrigan,prime_earth,gender,male
etrigan,prime_earth,height,NA
etrigan,prime_earth,weight,lbs_kg
etrigan,prime_earth,eyes,green
etrigan,prime_earth,hair,no_hair
etrigan,prime_earth,skin,yellow
etrigan,prime_earth,universe,sphere_of_the_gods
etrigan,prime_earth,creators,jack_kirby
fahai,prime_earth,real_name,fahai
fahai,prime_earth,main_alias,sorcerer_monk_fahai
fahai,prime_earth,alignment,bad
fahai,prime_earth,identity,public_identity
fahai,prime_earth,citizenship,chinese
fahai,prime_earth,gender,male
fahai,prime_earth,eyes,red
fahai,prime_earth,hair,no_hair
fahai,prime_earth,skin,grey
fahai,prime_earth,universe,prime_earth
fahai,prime_earth,creators,gene_luen_yang_billy_tan
felix_harmon,prime_earth,real_name,felix_harmon
felix_harmon,prime_earth,main_alias,the_gotham_butcher
felix_harmon,prime_earth,other_aliases,talon
felix_harmon,prime_earth,affiliation,court_of_owls_haly_s_circus
felix_harmon,prime_earth,base_of_operations,gotham_city
felix_harmon,prime_earth,alignment,bad
felix_harmon,prime_earth,identity,secret_identity
felix_harmon,prime_earth,citizenship,american
felix_harmon,prime_earth,occupation,assassin
felix_harmon,prime_earth,gender,male
felix_harmon,prime_earth,height,NA
felix_harmon,prime_earth,universe,prime_earth
felix_harmon,prime_earth,creators,scott_snyder_james_tynion_iv_juan_jos_ryp
first_born,prime_earth,real_name,none
first_born,prime_earth,main_alias,first_born
first_born,prime_earth,other_aliases,crippler_of_souls
first_born,prime_earth,relatives,zeus_father_hera_mother_deceased_see_gods_of_olympus_for_morelennox_half_brother_deceased_milan_half_brother_zeke_half_brother_hercules_half_brother_deceased_princess_diana_wonder_woman_half_sister_jason_half_brother_siracca_half_sister_cassandra_half_sister_hyena_people_descendants
first_born,prime_earth,affiliation,gods_of_olympus
first_born,prime_earth,base_of_operations,the_abyss_on_mount_olympus_formerly_antarctica_and_africa
first_born,prime_earth,alignment,bad
first_born,prime_earth,identity,secret_identity
first_born,prime_earth,race,god_of_olympus
first_born,prime_earth,marital_status,single
first_born,prime_earth,occupation,god_of_nothing
first_born,prime_earth,gender,male
first_born,prime_earth,height,NA
first_born,prime_earth,weight,lbs_kg
first_born,prime_earth,eyes,white
first_born,prime_earth,hair,black
first_born,prime_earth,universe,sphere_of_the_gods
first_born,prime_earth,creators,brian_azzarello_cliff_chiang
garth,prime_earth,real_name,garth
garth,prime_earth,main_alias,tempest
garth,prime_earth,other_aliases,aqualad_garth_of_atlantis
garth,prime_earth,relatives,unnamed_mother
garth,prime_earth,affiliation,aquaman_family_formerly_the_drift_titans_teen_titans_silent_school
garth,prime_earth,base_of_operations,new_york_city_atlantis_titans_tower
garth,prime_earth,alignment,good
garth,prime_earth,identity,public_identity
garth,prime_earth,race,atlantean
garth,prime_earth,citizenship,atlantean_idylist
garth,prime_earth,marital_status,single
garth,prime_earth,occupation,adventurer_formerly_soldier
garth,prime_earth,gender,male
garth,prime_earth,height,NA
garth,prime_earth,weight,lbs_kg
garth,prime_earth,eyes,purple
garth,prime_earth,hair,black
garth,prime_earth,universe,prime_earth
garth,prime_earth,creators,robert_bernstein_ramona_fradon
grant_wilson,prime_earth,real_name,grant_wilson
grant_wilson,prime_earth,main_alias,ravager
grant_wilson,prime_earth,other_aliases,legacy
grant_wilson,prime_earth,relatives,adeline_kane_mother_slade_wilson_father_rose_wilson_half_sister_joseph_wilson_brother_charles_wilson_grandfather_deceased_unnamed_grandmother_deceased
grant_wilson,prime_earth,affiliation,h_i_v_e
grant_wilson,prime_earth,alignment,bad
grant_wilson,prime_earth,identity,secret_identity
grant_wilson,prime_earth,citizenship,american
grant_wilson,prime_earth,occupation,mercenary
grant_wilson,prime_earth,gender,male
grant_wilson,prime_earth,eyes,blue
grant_wilson,prime_earth,hair,black
grant_wilson,prime_earth,universe,prime_earth
grant_wilson,prime_earth,creators,marv_wolfman_george_p_rez
helspont,prime_earth,real_name,artus
helspont,prime_earth,main_alias,lord_helspont
helspont,prime_earth,affiliation,daemonites
helspont,prime_earth,identity,secret_identity
helspont,prime_earth,race,daemonite
helspont,prime_earth,marital_status,single
helspont,prime_earth,gender,male
helspont,prime_earth,height,NA
helspont,prime_earth,weight,lbs_kg
helspont,prime_earth,eyes,no_eyes
helspont,prime_earth,hair,no_hair
helspont,prime_earth,universe,prime_earth
helspont,prime_earth,creators,brandon_choi_jim_lee
henry_ballard,prime_earth,real_name,henry_ballard
henry_ballard,prime_earth,main_alias,talon
henry_ballard,prime_earth,affiliation,court_of_owls
henry_ballard,prime_earth,base_of_operations,gotham_city
henry_ballard,prime_earth,alignment,bad
henry_ballard,prime_earth,identity,secret_identity
henry_ballard,prime_earth,citizenship,american
henry_ballard,prime_earth,occupation,assassin
henry_ballard,prime_earth,gender,male
henry_ballard,prime_earth,eyes,grey
henry_ballard,prime_earth,hair,white
henry_ballard,prime_earth,universe,prime_earth
henry_ballard,prime_earth,creators,duane_swierczynski_travel_foreman
